職場の様子,休日休暇(月曜日),（派遣先）配属先部署　男女比　男,大手企業,交通費別途支給,（派遣先）配属先部署　人数,残業月20時間以上,職種コード,1日7時間以下勤務OK,短時間勤務OK(1日4h以内),駅から徒歩5分以内,学校・公的機関（官公庁）,土日祝のみ勤務,掲載期間　開始日,Wordのスキルを活かす,勤務地　最寄駅1（分）,派遣スタッフ活躍中,大量募集,Accessのスキルを活かす,休日休暇(火曜日),平日休みあり,休日休暇　備考,フラグオプション選択,期間・時間　勤務時間,期間・時間　勤務期間,派遣形態,週2・3日OK,勤務先公開,Excelのスキルを活かす,16時前退社OK,正社員登用あり,残業月20時間未満,勤務地　備考,英語力不要,拠点番号,休日休暇(日曜日),社員食堂あり,お仕事名,10時以降出社OK,期間・時間　勤務開始日,英語以外の語学力を活かす,休日休暇(祝日),外資系企業,服装自由,PowerPointのスキルを活かす,（派遣先）配属先部署,（派遣先）配属先部署　男女比　女,仕事内容,休日休暇(土曜日),休日休暇(木曜日),勤務地　最寄駅1（沿線名）,（派遣先）配属先部署　平均年齢,英語力を活かす,会社概要　業界コード,勤務地　都道府県コード,PCスキル不要,車通勤OK,制服あり,休日休暇(水曜日),仕事の仕方,勤務地　最寄駅1（駅からの交通手段）,応募資格,紹介予定派遣,シフト勤務,経験者優遇,週4日勤務,未経験OK,派遣会社のうれしい特典,土日祝休み,給与/交通費　交通費,掲載期間　終了日,休日休暇(金曜日),お仕事のポイント（仕事PR）,扶養控除内,給与/交通費　給与下限,オフィスが禁煙・分煙,勤務地　市区町村コード,（派遣先）職場の雰囲気,勤務地　最寄駅1（駅名）,給与/交通費　備考,残業なし
3,0,8.0,1,0,80.0,0,20040,1,1,1,0,0,1,1,12.0,1,0,0,0,0,1,0,965,5,0,0,0,1,1,0,0,10,1,0,1,0,8099,0,51,0,1,0,1,0,3013,2.0,8735,1,0,11,37.0,0,21000,13,0,0,0,0,5,1.0,3819,0,0,1,0,1,0,1,3,1,0,7982,0,1370,1,104,146,202,235200.0,1
3,0,5.0,0,0,13.0,0,22020,0,0,1,0,0,1,1,3.0,1,0,0,0,0,1,0,143,5,0,0,0,1,0,0,0,2,1,0,1,0,8100,0,52,0,1,0,1,0,116,5.0,8736,1,0,1,48.0,0,26000,13,0,0,0,0,1,1.0,227,0,0,1,0,1,0,1,3,1,0,7983,0,1650,1,102,11,9,251213.0,1
3,0,3.0,0,1,7.0,0,20020,1,0,1,0,0,1,1,5.0,1,0,0,0,0,1,1,678,5,0,0,0,1,0,0,1,1,1,0,1,0,8101,0,54,0,1,0,1,0,3014,7.0,8737,1,0,12,31.0,0,27000,13,0,0,0,0,5,1.0,939,0,0,1,0,1,0,1,2,1,0,7984,0,1650,1,101,754,35,242550.0,0
3,0,5.0,1,0,8.0,0,20020,0,0,1,0,0,1,1,2.0,0,0,0,0,0,1,1,141,5,1,0,0,1,0,0,1,2,1,0,1,0,8102,0,51,0,1,0,1,1,3015,5.0,8738,1,0,13,40.0,0,29000,13,0,0,0,0,5,1.0,3820,1,0,1,0,1,0,1,3,1,0,7985,0,1600,1,102,755,87,252000.0,0
3,0,5.0,0,0,10.0,0,20020,1,0,1,0,0,1,1,5.0,1,0,0,0,0,1,3,855,5,0,0,0,1,0,0,0,10,0,0,1,0,2017,0,51,0,1,0,1,0,420,5.0,8739,1,0,2,38.0,1,27000,13,0,0,0,0,3,1.0,1372,0,0,1,0,1,0,1,3,1,0,2011,0,1650,1,104,174,14,242550.0,1
3,0,5.0,0,0,4.0,0,22020,0,0,1,0,0,1,1,5.0,1,0,0,0,0,1,1,985,5,0,0,0,1,0,0,0,5,1,0,1,0,2349,0,52,0,1,0,0,0,381,5.0,8740,1,0,24,41.0,0,22000,13,0,0,1,0,2,1.0,1559,0,0,1,0,1,0,1,3,1,0,2340,0,1700,1,103,19,74,235200.0,1
4,0,7.0,1,1,6.0,0,22030,1,0,0,0,0,1,1,12.0,1,0,0,0,0,34,0,2639,5,0,0,0,1,1,0,0,37,1,0,1,1,8103,1,51,0,1,0,1,0,2819,3.0,8741,1,0,24,37.0,0,29400,13,0,0,0,1,5,1.0,3821,0,0,1,1,0,0,1,2,1,0,7986,0,1540,1,117,756,1525,235200.0,1
4,0,7.0,1,1,6.0,0,22030,1,0,0,0,0,1,1,12.0,1,0,0,0,0,34,0,2639,5,0,0,0,1,1,0,0,37,1,0,1,1,8103,1,51,0,1,0,1,0,2819,3.0,8741,1,0,24,37.0,0,29400,13,0,0,0,1,5,1.0,3821,0,0,1,1,0,0,1,2,1,0,7986,0,1540,1,117,756,1525,235200.0,1
3,0,3.0,1,0,21.0,0,20040,0,0,1,0,0,1,1,4.0,1,0,0,0,1,20,1,2640,5,0,0,0,1,1,0,0,7,1,0,0,0,8104,0,51,0,0,0,1,0,572,7.0,8742,0,0,8,45.0,0,22000,13,0,0,0,0,5,1.0,264,0,1,1,0,1,0,0,3,1,0,7987,0,1550,1,106,10,224,235200.0,1
3,0,5.0,0,1,8.0,1,20030,1,0,1,0,0,1,1,1.0,1,0,0,0,0,1,1,169,5,0,0,0,1,0,0,0,5,1,0,1,0,8105,0,51,0,1,1,1,1,3016,5.0,8743,1,0,8,40.0,0,27002,13,0,0,0,0,1,1.0,3822,0,0,1,0,1,0,1,2,1,0,7988,0,1760,1,103,757,8,258720.0,0
2,0,6.0,0,0,5.0,0,20020,1,0,1,0,0,1,1,3.0,1,0,0,0,0,1,1,1,5,0,0,0,1,0,0,0,2,0,0,1,0,8106,0,52,0,1,0,1,0,157,4.0,8744,1,0,28,46.0,1,27000,13,0,0,0,0,2,1.0,208,0,0,1,0,1,0,1,3,1,0,7989,0,1650,1,102,23,2,242550.0,1
3,0,5.0,0,0,10.0,0,20020,1,0,1,0,0,1,1,1.0,1,0,0,1,0,645,1,2641,5,0,1,0,1,0,0,0,1,1,0,1,0,8107,0,51,0,1,0,1,1,2750,5.0,8745,1,1,2,35.0,0,21000,13,0,0,0,0,1,1.0,3823,0,0,1,0,0,0,1,3,1,0,7990,0,1560,1,101,29,22,235200.0,1
3,0,5.0,0,0,10.0,0,20020,1,0,1,0,0,1,1,1.0,1,0,0,1,0,645,1,2641,5,0,1,0,1,0,0,0,1,1,0,1,0,8107,0,51,0,1,0,1,1,2750,5.0,8745,1,1,2,35.0,0,21000,13,0,0,0,0,1,1.0,3823,0,0,1,0,0,0,1,3,1,0,7990,0,1560,1,101,29,22,235200.0,1
3,0,6.0,0,0,5.0,0,20020,0,0,0,0,0,1,1,6.0,1,0,0,0,0,1,1,93,5,0,0,0,1,0,0,0,1,0,0,1,0,8108,0,52,0,1,0,1,1,3017,4.0,8746,1,0,20,45.0,1,28000,13,0,0,0,0,5,1.0,3824,0,0,1,0,1,0,1,3,1,0,7991,0,1650,1,101,26,40,259875.0,1
3,0,10.0,0,1,3.0,0,22030,0,0,0,0,0,1,1,12.0,1,0,0,0,0,1,0,531,5,0,0,0,1,0,0,0,5,1,0,1,0,8109,0,51,0,1,0,1,0,3018,0.0,8747,1,0,2,40.0,0,22000,13,0,0,0,0,1,1.0,3825,0,0,1,0,1,0,1,2,1,0,7992,0,1750,1,103,8,18,235200.0,1
3,0,10.0,0,1,3.0,0,22030,0,0,0,0,0,1,1,12.0,1,0,0,0,0,1,0,531,5,0,0,0,1,0,0,0,5,1,0,1,0,8109,0,51,0,1,0,1,0,3018,0.0,8747,1,0,2,40.0,0,22000,13,0,0,0,0,1,1.0,3825,0,0,1,0,1,0,1,2,1,0,7992,0,1750,1,103,8,18,235200.0,1
4,0,6.0,1,0,5.0,0,20020,1,0,1,0,0,1,1,1.0,1,0,0,0,0,1,3,25,5,0,0,0,1,0,0,0,2,1,0,1,0,1681,1,51,0,1,0,1,0,806,4.0,8691,1,0,1,33.0,0,27000,13,0,0,0,0,1,1.0,1166,0,0,1,0,1,0,1,3,1,0,1677,0,1700,1,102,35,9,214200.0,1
4,0,6.0,1,0,5.0,0,20020,1,0,1,0,0,1,1,1.0,1,0,0,0,0,1,3,25,5,0,0,0,1,0,0,0,2,1,0,1,0,1681,1,51,0,1,0,1,0,806,4.0,8691,1,0,1,33.0,0,27000,13,0,0,0,0,1,1.0,1166,0,0,1,0,1,0,1,3,1,0,1677,0,1700,1,102,35,9,214200.0,1
2,0,5.0,0,0,16.0,0,20020,0,0,0,0,0,1,1,8.0,1,0,0,0,0,1,0,2642,5,0,0,0,1,0,0,0,9,1,0,1,1,8110,1,51,0,1,0,1,0,3019,5.0,8748,1,0,2,30.0,0,27000,13,0,0,0,0,2,1.0,3826,0,0,1,0,1,0,1,3,1,0,7993,0,1700,1,113,758,34,267750.0,1
2,0,5.0,0,0,16.0,0,20020,0,0,0,0,0,1,1,8.0,1,0,0,0,0,1,0,2642,5,0,0,0,1,0,0,0,9,1,0,1,1,8110,1,51,0,1,0,1,0,3019,5.0,8748,1,0,2,30.0,0,27000,13,0,0,0,0,2,1.0,3826,0,0,1,0,1,0,1,3,1,0,7993,0,1700,1,113,758,34,267750.0,1
3,0,3.0,0,0,11.0,0,20020,0,0,0,0,0,1,1,6.0,1,0,0,0,0,1,1,2643,5,0,0,0,1,0,0,1,12,1,0,1,0,8111,1,51,0,1,0,1,1,3020,7.0,8749,1,0,2,35.0,0,27002,13,0,0,0,0,2,1.0,3827,0,0,1,0,1,0,1,3,1,0,7994,0,1650,1,116,174,15,277200.0,0
3,0,3.0,0,0,11.0,0,20020,0,0,0,0,0,1,1,6.0,1,0,0,0,0,1,1,2643,5,0,0,0,1,0,0,1,12,1,0,1,0,8111,1,51,0,1,0,1,1,3020,7.0,8749,1,0,2,35.0,0,27002,13,0,0,0,0,2,1.0,3827,0,0,1,0,1,0,1,3,1,0,7994,0,1650,1,116,174,15,277200.0,0
3,0,5.0,1,0,8.0,0,20030,0,0,1,0,0,1,1,3.0,1,0,0,0,0,1,1,1586,5,0,0,0,1,0,0,0,18,1,0,1,0,8112,0,51,0,1,0,1,0,3021,5.0,8750,1,0,7,40.0,0,26000,13,0,0,0,0,1,1.0,343,0,0,1,0,1,0,1,3,1,0,7995,0,1700,1,108,48,107,279650.0,1
3,0,5.0,0,0,4.0,0,22020,0,0,1,0,0,1,1,5.0,1,0,0,0,0,1,1,49,5,0,0,0,1,0,0,0,8,1,0,1,0,8113,0,51,0,1,0,1,0,3022,5.0,8751,1,0,7,40.0,0,28000,13,0,0,0,0,1,1.0,3828,0,0,1,0,1,0,1,3,1,0,7996,0,1700,1,105,4,6,285600.0,1
3,0,5.0,0,0,4.0,0,20020,1,0,1,0,0,1,1,2.0,0,0,0,0,0,2,1,1,5,0,0,0,1,0,0,0,2,1,0,1,0,8114,0,51,0,1,0,0,0,3023,5.0,8752,1,0,1,35.0,0,27000,13,0,0,1,1,3,1.0,1258,0,0,1,1,0,0,1,3,1,0,7997,0,1590,1,102,71,132,235200.0,1
3,0,5.0,0,0,4.0,0,20020,1,0,1,0,0,1,1,2.0,0,0,0,0,0,2,1,1,5,0,0,0,1,0,0,0,2,1,0,1,0,8114,0,51,0,1,0,0,0,3023,5.0,8752,1,0,1,35.0,0,27000,13,0,0,1,1,3,1.0,1258,0,0,1,1,0,0,1,3,1,0,7997,0,1590,1,102,71,132,235200.0,1
4,0,4.0,0,0,10.0,0,20030,0,0,0,0,0,1,1,10.0,1,0,0,0,0,1,1,37,5,0,0,0,1,0,0,1,8,1,0,1,0,8115,0,51,0,1,0,1,1,679,6.0,8753,1,0,11,35.0,0,22000,13,0,0,0,0,1,1.0,3829,0,0,1,0,1,0,1,3,1,0,7998,0,1650,1,105,35,50,277200.0,0
3,0,6.0,1,0,5.0,0,20040,0,0,1,0,0,1,1,5.0,1,0,0,0,0,1,0,2644,5,0,0,0,1,0,0,0,9,1,0,1,0,8116,1,51,0,1,0,1,0,2461,4.0,8754,1,0,2,28.0,0,27000,13,0,0,0,0,2,1.0,3830,0,0,1,0,1,0,1,3,1,0,7999,0,1600,1,113,23,34,268800.0,1
3,0,5.0,0,0,4.0,0,22030,0,0,0,0,0,1,1,7.0,0,0,0,0,0,1,0,95,5,0,0,0,1,0,0,1,18,1,0,1,0,8117,0,51,0,1,0,1,0,1074,5.0,8755,1,0,20,40.0,0,27000,13,0,0,0,0,4,1.0,20,0,0,1,0,1,0,1,3,1,0,8000,0,1650,1,108,277,172,277200.0,0
2,0,5.0,0,0,4.0,0,20030,0,0,1,0,0,1,1,6.0,0,0,0,0,0,646,1,2645,5,0,0,0,1,0,0,0,1,1,0,1,0,8118,0,52,0,1,0,1,1,109,5.0,8756,1,1,2,45.0,0,21000,13,0,0,0,0,2,1.0,3831,0,0,1,1,1,0,1,3,1,0,8001,0,1650,1,101,124,52,235200.0,1
3,0,5.0,0,0,11.0,0,22020,1,0,1,0,0,1,1,3.0,1,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,2,1,0,1,0,8119,0,51,0,1,0,0,0,116,5.0,8757,1,0,13,40.0,0,23000,13,0,0,1,0,1,1.0,227,0,0,1,0,1,0,1,3,1,0,8002,0,1700,1,102,4,87,249900.0,1
3,0,2.0,0,0,10.0,0,20020,0,0,1,0,0,1,1,3.0,1,0,0,0,0,0,0,1229,5,0,0,0,1,0,0,0,9,1,0,1,0,8120,0,51,0,1,0,0,0,3024,8.0,8758,1,0,2,47.0,0,28000,13,0,0,1,0,5,1.0,3832,0,0,1,0,1,0,1,3,1,0,8003,0,1650,1,113,23,14,235200.0,1
3,0,2.0,0,0,10.0,0,20020,0,0,1,0,0,1,1,3.0,1,0,0,0,0,0,0,1229,5,0,0,0,1,0,0,0,9,1,0,1,0,8120,0,51,0,1,0,0,0,3024,8.0,8758,1,0,2,47.0,0,28000,13,0,0,1,0,5,1.0,3832,0,0,1,0,1,0,1,3,1,0,8003,0,1650,1,113,23,14,235200.0,1
3,0,5.0,1,0,30.0,0,20320,1,0,1,0,0,1,1,3.0,1,0,0,0,0,1,1,16,5,0,0,0,1,0,0,0,2,0,0,1,0,8121,0,51,0,1,0,1,0,2758,5.0,8759,1,0,1,30.0,1,27002,13,0,0,0,0,4,1.0,3833,0,0,1,0,0,0,1,3,1,0,8004,0,1700,1,102,23,53,249900.0,1
3,0,5.0,1,0,30.0,0,20320,1,0,1,0,0,1,1,3.0,1,0,0,0,0,1,1,16,5,0,0,0,1,0,0,0,2,0,0,1,0,8121,0,51,0,1,0,1,0,2758,5.0,8759,1,0,1,30.0,1,27002,13,0,0,0,0,4,1.0,3833,0,0,1,0,0,0,1,3,1,0,8004,0,1700,1,102,23,53,249900.0,1
3,0,5.0,1,0,16.0,1,20020,1,0,0,0,0,1,1,7.0,1,0,0,0,0,1,0,14,5,1,0,0,1,0,0,0,9,1,0,1,1,8122,0,51,0,1,0,1,0,0,5.0,8760,1,0,15,40.0,0,28000,13,0,0,0,0,1,1.0,3834,1,0,1,0,1,0,1,3,1,0,8005,0,1460,1,113,11,25,214620.0,0
3,0,3.0,1,0,7.0,0,22030,1,0,0,0,0,1,1,7.0,1,0,0,0,0,2,0,2367,5,0,0,0,1,0,0,0,5,1,0,1,0,8123,0,51,0,1,1,1,0,1400,7.0,8761,1,0,16,45.0,0,23000,13,0,0,0,1,5,1.0,3835,0,0,1,1,0,0,1,3,1,0,8006,0,1700,1,103,8,303,235200.0,1
3,0,7.0,1,1,4.0,0,20020,0,0,0,0,0,1,1,10.0,0,0,0,1,1,647,3,1835,5,0,0,0,1,0,0,0,18,1,0,0,0,8124,0,69,0,1,1,0,1,3025,3.0,8762,0,0,33,40.0,0,23000,13,0,0,1,0,1,1.0,663,0,1,1,0,1,0,0,2,1,0,8007,0,1700,1,108,16,1535,235200.0,1
3,0,3.0,1,0,8.0,0,20020,0,0,1,0,0,1,1,3.0,1,0,0,0,0,1,3,472,5,0,0,0,1,0,0,1,10,1,0,1,1,991,1,51,0,1,1,1,0,521,7.0,8763,1,0,2,30.0,0,21000,13,0,0,0,0,2,1.0,717,0,0,1,0,1,0,1,3,1,0,989,0,1700,1,104,20,14,267750.0,0
3,0,3.0,1,0,8.0,0,20020,0,0,1,0,0,1,1,3.0,1,0,0,0,0,1,3,472,5,0,0,0,1,0,0,1,10,1,0,1,1,991,1,51,0,1,1,1,0,521,7.0,8763,1,0,2,30.0,0,21000,13,0,0,0,0,2,1.0,717,0,0,1,0,1,0,1,3,1,0,989,0,1700,1,104,20,14,267750.0,0
3,0,7.0,1,0,40.0,0,20020,0,0,1,0,0,1,1,5.0,1,0,0,0,0,1,3,2646,5,0,0,0,1,0,0,1,1,0,0,1,1,8125,0,51,0,1,0,1,1,31,3.0,8764,1,0,12,40.0,1,22000,13,0,0,0,0,1,1.0,3836,0,0,1,0,0,0,1,3,1,0,8008,0,2000,1,101,34,73,235200.0,0
3,0,7.0,1,0,40.0,0,20020,0,0,1,0,0,1,1,5.0,1,0,0,0,0,1,3,2646,5,0,0,0,1,0,0,1,1,0,0,1,1,8125,0,51,0,1,0,1,1,31,3.0,8764,1,0,12,40.0,1,22000,13,0,0,0,0,1,1.0,3836,0,0,1,0,0,0,1,3,1,0,8008,0,2000,1,101,34,73,235200.0,0
3,0,5.0,0,0,15.0,1,20030,0,0,1,0,0,1,1,7.0,1,0,0,0,0,1,1,361,5,0,0,0,1,0,0,0,1,1,0,1,0,748,1,51,0,1,0,1,0,96,5.0,8765,1,0,2,37.0,0,27000,13,0,0,0,0,5,1.0,548,0,0,1,0,1,0,1,3,1,0,747,0,1650,1,101,35,23,277200.0,0
3,0,5.0,0,0,15.0,1,20030,0,0,1,0,0,1,1,7.0,1,0,0,0,0,1,1,361,5,0,0,0,1,0,0,0,1,1,0,1,0,748,1,51,0,1,0,1,0,96,5.0,8765,1,0,2,37.0,0,27000,13,0,0,0,0,5,1.0,548,0,0,1,0,1,0,1,3,1,0,747,0,1650,1,101,35,23,277200.0,0
3,0,1.0,0,0,7.0,0,20020,1,0,1,0,0,1,1,3.0,0,0,0,0,0,1,3,2647,3,0,0,0,1,0,0,0,1,1,0,1,0,8126,1,73,0,1,0,1,0,2965,9.0,8766,1,0,20,36.0,0,29000,13,0,0,0,0,5,1.0,20,0,0,1,0,1,0,1,3,1,0,8009,0,1500,1,101,124,141,220500.0,1
3,0,6.0,1,0,200.0,0,20020,0,0,0,0,0,1,1,8.0,1,0,0,0,0,1,0,593,5,0,0,1,1,0,0,1,9,1,0,1,0,8127,1,51,0,1,0,1,0,2703,4.0,8767,1,0,2,31.0,0,27002,13,0,0,0,0,2,1.0,3837,0,0,1,0,1,0,1,3,1,0,8010,0,1700,1,113,698,34,285600.0,0
3,0,6.0,1,0,200.0,0,20020,0,0,0,0,0,1,1,8.0,1,0,0,0,0,1,0,593,5,0,0,1,1,0,0,1,9,1,0,1,0,8127,1,51,0,1,0,1,0,2703,4.0,8767,1,0,2,31.0,0,27002,13,0,0,0,0,2,1.0,3837,0,0,1,0,1,0,1,3,1,0,8010,0,1700,1,113,698,34,285600.0,0
3,0,7.0,0,0,10.0,0,22020,1,0,0,0,0,1,1,10.0,0,0,0,1,0,24,1,2648,5,0,1,0,1,1,0,0,10,1,0,1,0,8128,1,51,0,1,0,1,0,116,3.0,8768,1,1,11,48.0,0,22000,13,0,0,0,0,1,1.0,3838,0,0,1,0,1,0,1,3,1,0,8011,0,1320,1,104,28,188,235200.0,1
3,0,7.0,0,0,10.0,0,22020,1,0,0,0,0,1,1,10.0,0,0,0,1,0,24,1,2648,5,0,1,0,1,1,0,0,10,1,0,1,0,8128,1,51,0,1,0,1,0,116,3.0,8768,1,1,11,48.0,0,22000,13,0,0,0,0,1,1.0,3838,0,0,1,0,1,0,1,3,1,0,8011,0,1320,1,104,28,188,235200.0,1
3,0,4.0,0,0,9.0,0,20030,0,0,0,0,0,1,1,8.0,1,0,0,0,0,9,1,77,5,0,0,0,1,0,0,0,18,1,0,1,0,8129,0,51,0,0,0,1,0,96,6.0,8769,1,0,10,52.0,0,27000,13,0,0,0,0,4,1.0,916,0,0,1,0,1,0,1,3,1,0,8012,0,1600,1,108,28,96,268800.0,1
3,0,4.0,0,0,9.0,0,20030,0,0,0,0,0,1,1,8.0,1,0,0,0,0,9,1,77,5,0,0,0,1,0,0,0,18,1,0,1,0,8129,0,51,0,0,0,1,0,96,6.0,8769,1,0,10,52.0,0,27000,13,0,0,0,0,4,1.0,916,0,0,1,0,1,0,1,3,1,0,8012,0,1600,1,108,28,96,268800.0,1
3,0,0.0,0,0,8.0,0,22020,1,0,1,0,0,1,1,5.0,1,0,0,0,0,193,0,727,5,0,0,0,1,1,0,0,1,1,0,1,0,1658,0,51,0,1,0,1,0,255,10.0,8770,1,0,6,35.0,0,27000,13,0,0,0,1,5,1.0,1155,0,0,1,1,0,0,1,3,1,0,1654,0,1510,1,101,158,6,235200.0,1
3,0,0.0,0,0,8.0,0,22020,1,0,1,0,0,1,1,5.0,1,0,0,0,0,193,0,727,5,0,0,0,1,1,0,0,1,1,0,1,0,1658,0,51,0,1,0,1,0,255,10.0,8770,1,0,6,35.0,0,27000,13,0,0,0,1,5,1.0,1155,0,0,1,1,0,0,1,3,1,0,1654,0,1510,1,101,158,6,235200.0,1
3,0,6.0,1,0,7.0,0,20310,0,0,1,0,0,1,1,3.0,1,0,0,0,0,1,1,87,5,0,0,0,1,0,0,1,2,0,0,1,0,8130,0,51,0,1,0,1,0,655,4.0,8771,1,0,8,40.0,1,29300,13,0,0,0,0,1,1.0,1233,0,0,1,0,0,0,1,3,1,0,1786,0,1800,1,102,0,101,283500.0,0
3,0,6.0,1,0,7.0,0,20310,0,0,1,0,0,1,1,3.0,1,0,0,0,0,1,1,87,5,0,0,0,1,0,0,1,2,0,0,1,0,8130,0,51,0,1,0,1,0,655,4.0,8771,1,0,8,40.0,1,29300,13,0,0,0,0,1,1.0,1233,0,0,1,0,0,0,1,3,1,0,1786,0,1800,1,102,0,101,283500.0,0
3,0,8.0,0,1,25.0,0,20020,0,0,1,0,0,1,1,1.0,1,0,0,0,0,1,3,2649,5,0,0,0,1,0,0,0,10,1,0,1,0,8131,0,51,0,1,0,1,0,0,2.0,8772,1,0,13,35.0,0,29000,13,0,0,0,0,5,1.0,3839,0,0,1,0,1,0,1,2,1,0,8013,0,1600,1,104,5,227,268800.0,1
3,0,8.0,0,1,25.0,0,20020,0,0,1,0,0,1,1,1.0,1,0,0,0,0,1,3,2649,5,0,0,0,1,0,0,0,10,1,0,1,0,8131,0,51,0,1,0,1,0,0,2.0,8772,1,0,13,35.0,0,29000,13,0,0,0,0,5,1.0,3839,0,0,1,0,1,0,1,2,1,0,8013,0,1600,1,104,5,227,268800.0,1
3,0,5.0,1,0,4.0,0,20030,0,0,1,0,0,1,1,3.0,1,0,0,0,0,0,1,234,5,0,0,0,1,0,0,0,1,1,0,1,0,8132,0,52,0,1,0,1,0,3026,5.0,8773,1,0,2,43.0,0,22000,13,0,0,0,0,2,1.0,15,0,0,1,0,1,0,1,3,1,0,8014,0,1700,1,101,12,22,235200.0,1
3,0,5.0,1,0,4.0,0,20030,0,0,1,0,0,1,1,3.0,1,0,0,0,0,0,1,234,5,0,0,0,1,0,0,0,1,1,0,1,0,8132,0,52,0,1,0,1,0,3026,5.0,8773,1,0,2,43.0,0,22000,13,0,0,0,0,2,1.0,15,0,0,1,0,1,0,1,3,1,0,8014,0,1700,1,101,12,22,235200.0,1
3,0,6.0,0,0,5.0,0,20020,0,0,1,0,0,1,1,5.0,1,0,0,0,0,122,0,2650,5,0,0,0,1,0,0,0,9,1,0,1,0,8133,0,52,0,1,0,1,0,0,4.0,8774,1,0,2,35.0,0,21000,13,0,0,0,0,4,1.0,20,0,0,1,0,1,0,1,3,1,0,8015,0,1650,1,113,48,34,259875.0,1
2,0,5.0,1,0,10.0,0,20020,0,0,0,0,0,1,1,10.0,1,0,0,0,0,1,0,37,5,0,0,0,1,0,0,1,18,1,0,1,1,1245,0,51,0,1,0,1,0,633,5.0,8775,1,0,12,40.0,0,27002,13,0,0,1,0,2,1.0,826,0,0,1,0,1,0,1,3,1,0,1241,0,1600,1,108,11,45,268800.0,0
2,0,5.0,1,0,10.0,0,20020,0,0,0,0,0,1,1,10.0,1,0,0,0,0,1,0,37,5,0,0,0,1,0,0,1,18,1,0,1,1,1245,0,51,0,1,0,1,0,633,5.0,8775,1,0,12,40.0,0,27002,13,0,0,1,0,2,1.0,826,0,0,1,0,1,0,1,3,1,0,1241,0,1600,1,108,11,45,268800.0,0
3,0,2.0,0,1,9.0,0,22020,0,0,1,0,0,1,1,1.0,1,0,0,0,0,1,1,2651,5,0,0,0,1,0,0,0,5,0,0,1,0,8134,0,52,0,1,0,1,0,116,8.0,8776,1,0,24,40.0,1,27000,13,0,0,0,0,5,1.0,3840,0,0,1,0,1,0,1,2,1,0,8016,0,1770,1,103,36,74,235200.0,1
3,0,3.0,0,0,12.0,0,20020,0,0,1,0,0,1,1,2.0,0,0,0,0,0,1,3,49,5,0,0,0,1,0,0,0,10,0,0,1,0,2368,0,51,0,1,0,1,0,96,7.0,8777,1,0,11,37.0,1,22000,13,0,0,0,0,5,1.0,1572,0,0,1,0,1,0,1,3,1,0,2359,0,1700,1,104,196,188,285600.0,1
3,0,3.0,0,0,12.0,0,20020,0,0,1,0,0,1,1,2.0,0,0,0,0,0,1,3,49,5,0,0,0,1,0,0,0,10,0,0,1,0,2368,0,51,0,1,0,1,0,96,7.0,8777,1,0,11,37.0,1,22000,13,0,0,0,0,5,1.0,1572,0,0,1,0,1,0,1,3,1,0,2359,0,1700,1,104,196,188,285600.0,1
2,0,5.0,0,0,6.0,0,22030,0,0,1,0,0,1,1,5.0,1,0,0,0,0,104,0,2652,5,0,0,0,1,0,0,0,18,1,0,1,0,8135,0,52,0,1,0,1,0,17,5.0,8778,1,0,7,40.0,0,29000,13,0,0,0,0,4,1.0,3841,0,0,1,0,1,0,1,3,1,0,8017,0,1600,1,108,23,107,252000.0,1
3,0,5.0,0,0,20.0,0,20040,0,0,1,0,0,1,1,1.0,0,0,0,0,0,1,0,65,5,0,0,0,1,0,0,0,10,1,0,1,0,8136,1,51,0,1,0,1,0,2740,5.0,8779,1,0,12,40.0,0,27000,13,0,0,0,0,5,1.0,182,0,0,1,0,1,0,1,3,1,0,8018,0,1550,1,104,20,17,260400.0,1
3,1,7.0,0,0,24.0,0,20020,0,0,0,0,0,1,1,10.0,1,0,0,1,1,648,0,2653,5,0,0,0,1,0,0,0,9,1,0,0,0,8137,0,51,0,0,0,1,1,3027,3.0,8780,0,1,2,27.0,0,29000,13,0,0,0,0,5,1.0,3842,0,1,1,1,1,0,0,3,1,1,8019,0,1530,1,113,23,34,235200.0,1
3,0,7.0,0,0,32.0,0,20020,0,0,1,0,0,1,1,5.0,1,0,0,0,1,56,0,2654,5,0,0,0,1,0,0,1,8,1,0,0,0,8138,0,51,0,0,0,1,0,0,3.0,8781,0,0,16,39.0,0,21000,13,0,0,0,0,1,1.0,3843,0,1,1,0,1,0,0,3,1,0,8020,0,1600,1,105,87,230,235200.0,0
3,0,0.0,1,0,23.0,0,22020,1,0,1,0,0,1,1,5.0,1,0,0,0,0,1,0,16,5,0,0,1,1,0,0,0,1,1,0,1,0,8139,0,59,0,1,0,1,1,3028,10.0,8782,1,0,6,40.0,0,27002,13,0,0,0,0,1,1.0,3844,0,0,1,0,1,0,1,3,1,0,8021,0,1650,1,101,48,6,242550.0,1
3,0,0.0,1,0,23.0,0,22020,1,0,1,0,0,1,1,5.0,1,0,0,0,0,1,0,16,5,0,0,1,1,0,0,0,1,1,0,1,0,8139,0,59,0,1,0,1,1,3028,10.0,8782,1,0,6,40.0,0,27002,13,0,0,0,0,1,1.0,3844,0,0,1,0,1,0,1,3,1,0,8021,0,1650,1,101,48,6,242550.0,1
